"","OTU","assignmentQual","taxID","superkingdom","phylum","class","order","family","genus","species"
"4100","ASV_4164","Low","64511","Eukaryota","Chytridiomycota","Chytridiomycetes","Rhizophydiales","Rhizophydiaceae","Rhizophydium","Rhizophydium patellarium"
"4101","ASV_4165","Low","684664","Eukaryota","Arthropoda","Hexanauplia","Harpacticoida","Tisbidae","Tisbe","Tisbe sp. JSL-2009"
"4102","ASV_4166","None","None",NA,NA,NA,NA,NA,NA,NA
"4103","ASV_4167","None","None",NA,NA,NA,NA,NA,NA,NA
"4104","ASV_4168","Low","1818029","Eukaryota","Annelida","Polychaeta","","Paraonidae","Cirrophorus","Cirrophorus branchiatus"
"4105","ASV_4169","Low","3708","Eukaryota","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica","Brassica napus"
"4106","ASV_4170","None","None",NA,NA,NA,NA,NA,NA,NA
"4107","ASV_4171","Low","1874361","Bacteria","Pseudomonadota","Gammaproteobacteria","Alteromonadales","Idiomarinaceae","Idiomarina","Idiomarina sp."
"4108","ASV_4172","None","None",NA,NA,NA,NA,NA,NA,NA
"4109","ASV_4173","High","470921","Eukaryota","","Ichthyosporea","Ichthyophonida","","Creolimax","Creolimax fragrantissima"
"4110","ASV_4174","Low","312471","Eukaryota","Euglenozoa","Kinetoplastea","Neobodonida","","Neobodo","Neobodo designis"
"4111","ASV_4175","High","273907","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae","Pelagostrobilidium","Pelagostrobilidium neptuni"
"4112","ASV_4176","Low","265895","Eukaryota","","Ichthyosporea","Dermocystida","","Amphibiocystidium","Amphibiocystidium ranae"
"4113","ASV_4177","Low","2026621","Eukaryota","","Bigyra","Thraustochytrida","Thraustochytriaceae","","Thraustochytriaceae sp."
"4114","ASV_4178","Low","2588357","Eukaryota","Endomyxa","","Vampyrellida","Vampyrellidae","","Vampyrellidae sp."
"4115","ASV_4179","None","None",NA,NA,NA,NA,NA,NA,NA
"4116","ASV_4180","Low","88552","Eukaryota","","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","Amoebophrya sp."
"4117","ASV_4181","High-MH","None","Eukaryota","Basidiomycota","Agaricomycetes",NA,NA,NA,NA
"4118","ASV_4182","None","None",NA,NA,NA,NA,NA,NA,NA
"4119","ASV_4184","Low","459342","Eukaryota","","Dinophyceae","Peridiniales","Kryptoperidiniaceae","Unruhdinium","Unruhdinium penardii"
"4120","ASV_4185","High-MH","None","Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Lycoperdaceae",NA,NA
"4121","ASV_4186","Low","90248","Eukaryota","Zoopagomycota","Basidiobolomycetes","Basidiobolales","Basidiobolaceae","Basidiobolus","Basidiobolus haptosporus"
"4122","ASV_4187","Low","2528023","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","Urbifossiella","Urbifossiella limnaea"
"4123","ASV_4188","Low","1804151","Eukaryota","","Bigyra","Amphifilida","","Sorodiplophrys","Sorodiplophrys stercorea"
"4124","ASV_4189","Low","2109570","Eukaryota","Cercozoa","Chlorarachniophyceae","","","Minorisa","Minorisa sp. SRT705"
"4125","ASV_4190","Low-MH-S","1618364;1618504","Bacteria",NA,NA,NA,NA,NA,NA
"4126","ASV_4191","Low","1215676","Eukaryota","Discosea","","Longamoebia","Acanthamoebidae","Protacanthamoeba","Protacanthamoeba sp. PM5"
"4127","ASV_4192","Low","1655008","Eukaryota","Evosea","Variosea","","Flamellidae","Telaepolella","Telaepolella sp. Tib190"
"4128","ASV_4193","Low","2604328","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhabdaerophilaceae","Rhabdaerophilum","Rhabdaerophilum calidifontis"
"4129","ASV_4194","Low","515483","Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Psammodictyon","Psammodictyon constrictum"
"4130","ASV_4195","None","None",NA,NA,NA,NA,NA,NA,NA
"4131","ASV_4196","None","None",NA,NA,NA,NA,NA,NA,NA
"4132","ASV_4197","Low","1619079","Bacteria","","","","","","candidate division TM6 bacterium GW2011_GWF2_32_72"
"4133","ASV_4198","Low","71933","Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Amanitaceae","Amanita","Amanita rubescens"
"4134","ASV_4199","Low","1869227","Bacteria","","","","","","bacterium"
"4135","ASV_4200","Low","230410","Eukaryota","","","Pirsoniales","","Pirsonia","Pirsonia guinardiae"
"4136","ASV_4201","Low","4052","Eukaryota","Streptophyta","Magnoliopsida","Apiales","Araliaceae","Hedera","Hedera helix"
"4137","ASV_4202","Low","2691551","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Thermoguttaceae","","Thermoguttaceae bacterium"
"4138","ASV_4203","Low","2795267","Eukaryota","Euglenozoa","Kinetoplastea","","","Papus","Papus ankaliazontas"
"4139","ASV_4204","High-MH","None","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Defluviimonas",NA
"4140","ASV_4205","None","None",NA,NA,NA,NA,NA,NA,NA
"4141","ASV_4206","None","None",NA,NA,NA,NA,NA,NA,NA
"4142","ASV_4207","None","None",NA,NA,NA,NA,NA,NA,NA
"4143","ASV_4208","Low","1931097","Eukaryota","Mucoromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora","Diversispora sp."
"4144","ASV_4209","Low","91992","Eukaryota","","Bolidophyceae","Parmales","Triparmaceae","Triparma","Triparma pacifica"
"4145","ASV_4210","Low","645121","Eukaryota","Cercozoa","","","Helkesimastigidae","Helkesimastix","Helkesimastix marina"
"4146","ASV_4211","None","None",NA,NA,NA,NA,NA,NA,NA
"4147","ASV_4212","None","None",NA,NA,NA,NA,NA,NA,NA
"4148","ASV_4213","Low","218656","Eukaryota","Discosea","Flabellinia","","Vannellidae","Vannella","Vannella miroides"
"4149","ASV_4214","High","1607871","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Strombidium","Strombidium caudispina"
"4150","ASV_4216","High-MH","None","Bacteria","Bacillota","Clostridia","Eubacteriales","Clostridiaceae","Clostridium",NA
"4151","ASV_4217","Low","37510","Eukaryota","Cnidaria","Anthozoa","Scleralcyonacea","Renillidae","Renilla","Renilla muelleri"
"4152","ASV_4218","High-MH","None","Bacteria",NA,NA,NA,NA,NA,NA
"4153","ASV_4219","High-MH","None","Eukaryota","Ascomycota",NA,NA,NA,NA,NA
"4154","ASV_4220","None","None",NA,NA,NA,NA,NA,NA,NA
"4155","ASV_4221","Low","151581","Eukaryota","","","","","","Uncultured marine alveolate Group I DH144-EKD3"
"4156","ASV_4222","Low","479134","Eukaryota","Nematoda","Chromadorea","Rhabditida","Rhabditidae","Diploscapter","Diploscapter sp. JU359"
"4157","ASV_4223","Low","1908693","Eukaryota","Tubulinea","Elardia","Euamoebida","Hartmannellidae","Nolandella","Nolandella sp."
"4158","ASV_4224","Low","2711279","Eukaryota","Apicomplexa","Conoidasida","Eugregarinorida","Cephaloidophoridae","Cephaloidophora","Cephaloidophora bipinnatae"
"4159","ASV_4225","Low","942674","Eukaryota","Porifera","Demospongiae","Poecilosclerida","Esperiopsidae","Amphilectus","Amphilectus fucorum"
"4160","ASV_4226","High-MH","None","Eukaryota","Ciliophora","Heterotrichea","Heterotrichida","Stentoridae","Stentor",NA
"4161","ASV_4228","None","None",NA,NA,NA,NA,NA,NA,NA
"4162","ASV_4229","Low","1930274","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Pirellulaceae","Roseimaritima","Roseimaritima multifibrata"
"4163","ASV_4230","None","None",NA,NA,NA,NA,NA,NA,NA
"4164","ASV_4231","High-MH","None","Bacteria",NA,NA,NA,NA,NA,NA
"4165","ASV_4232","Low","66473","Eukaryota","","Dinophyceae","Peridiniales","Ensiculiferaceae","Pentapharsodinium","Pentapharsodinium tyrrhenicum"
"4166","ASV_4233","Low","1861759","Eukaryota","Chlorophyta","Trebouxiophyceae","Chlorellales","","","Chlorellales sp. LH10HG7090"
"4167","ASV_4234","Low","151027","Eukaryota","Cercozoa","Thecofilosea","Cryomonadida","Protaspidae","Cryothecomonas","Cryothecomonas longipes"
"4168","ASV_4235","High-MH","None","Bacteria","Pseudomonadota","Betaproteobacteria","Neisseriales","Chitinibacteraceae",NA,NA
"4169","ASV_4236","Low","2588357","Eukaryota","Endomyxa","","Vampyrellida","Vampyrellidae","","Vampyrellidae sp."
"4170","ASV_4237","None","None",NA,NA,NA,NA,NA,NA,NA
"4171","ASV_4238","Low","2813034","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","","","Sedimentisphaerales bacterium"
"4172","ASV_4239","High-MH","None","Eukaryota","Ascomycota","Dothideomycetes","Pleosporales",NA,NA,NA
"4173","ASV_4240","Low","1869227","Bacteria","","","","","","bacterium"
"4174","ASV_4241","High","273907","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae","Pelagostrobilidium","Pelagostrobilidium neptuni"
"4175","ASV_4242","Low","2268987","Eukaryota","Chytridiomycota","Chytridiomycetes","Lobulomycetales","Lobulomycetaceae","","[Zygorhizidium] affluens"
"4176","ASV_4243","Low","339963","Eukaryota","","Cryptophyceae","Kathablepharidacea","Katablepharidaceae","Katablepharis","Katablepharis japonica"
"4177","ASV_4244","None","None",NA,NA,NA,NA,NA,NA,NA
"4178","ASV_4245","Low","153251","Eukaryota","Ciliophora","","","","Cryptocaryon","Cryptocaryon irritans"
"4179","ASV_4246","None","None",NA,NA,NA,NA,NA,NA,NA
"4180","ASV_4247","High-MH","None","Eukaryota","Oomycota","",NA,NA,NA,NA
"4181","ASV_4248","Low","1908693","Eukaryota","Tubulinea","Elardia","Euamoebida","Hartmannellidae","Nolandella","Nolandella sp."
"4182","ASV_4249","Low","89770","Eukaryota","","Chrysophyceae","Chromulinales","Paraphysomonadaceae","Paraphysomonas","Paraphysomonas bandaiensis"
"4183","ASV_4250","Low","2967112","Eukaryota","","Centroplasthelida","Pterocystida","Pterocystidae","Khitsovia","Khitsovia mutabilis"
"4184","ASV_4251","Low","1869227","Bacteria","","","","","","bacterium"
"4185","ASV_4252","Low","151749","Eukaryota","","","","","","Uncultured marine alveolate Group II DH147-EKD16"
"4186","ASV_4253","Low","1315715","Eukaryota","Picozoa","Picomonadea","Picomonadida","Picomonadidae","Picomonas","Picomonas judraskeda"
"4187","ASV_4254","None","None",NA,NA,NA,NA,NA,NA,NA
"4188","ASV_4255","None","None",NA,NA,NA,NA,NA,NA,NA
"4189","ASV_4256","Low","375454","Eukaryota","","Raphidophyceae","Chattonellales","Vacuolariaceae","Gonyostomum","Gonyostomum semen"
"4190","ASV_4257","None","None",NA,NA,NA,NA,NA,NA,NA
"4191","ASV_4258","None","None",NA,NA,NA,NA,NA,NA,NA
"4192","ASV_4259","Low","2009197","Eukaryota","","Dinophyceae","Suessiales","","Dactylodinium","Dactylodinium pterobelotum"
"4193","ASV_4260","High-MH","None","Eukaryota","Chlorophyta","Chlorophyceae","Sphaeropleales","Scenedesmaceae",NA,NA
"4194","ASV_4261","High","3329","Eukaryota","Streptophyta","Pinopsida","Pinales","Pinaceae","Picea","Picea abies"
"4195","ASV_4262","Low","1842532","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Syntrophotaleaceae","Syntrophotalea","Syntrophotalea acetylenivorans"
"4196","ASV_4263","Low","223783","Eukaryota","Euglenozoa","Kinetoplastea","","Ichthyobodonidae","Ichthyobodo","Ichthyobodo sp."
"4197","ASV_4264","Low","2052181","Bacteria","Planctomycetota","Planctomycetia","","","","Planctomycetia bacterium"
"4198","ASV_4265","Low","344396","Eukaryota","Nematoda","Chromadorea","Monhysterida","Monhysteridae","Tridentulus","Tridentulus sp. PDL-2005"
"4199","ASV_4266","Low","1744892","Eukaryota","","Dinophyceae","Suessiales","Suessiaceae","Yihiella","Yihiella yeosuensis"
"4200","ASV_4267","Low","1193137","Eukaryota","","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium parthenopes"
"4201","ASV_4268","None","None",NA,NA,NA,NA,NA,NA,NA
"4202","ASV_4269","High","13608","Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Mantoniella","Mantoniella squamata"
"4203","ASV_4270","Low","1921136","Eukaryota","Euglenozoa","Diplonemea","","Diplonemidae","Rhynchopus","Rhynchopus sp."
"4204","ASV_4271","None","None",NA,NA,NA,NA,NA,NA,NA
"4205","ASV_4272","Low","1918381","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Polykrikos","Polykrikos sp. EP-2016a"
"4206","ASV_4273","None","None",NA,NA,NA,NA,NA,NA,NA
"4207","ASV_4274","High","84118","Eukaryota","Platyhelminthes","Rhabditophora","","Urastomidae","Urastoma","Urastoma cyprinae"
"4208","ASV_4275","Low","3036234","Eukaryota","","Aphelidea","","Aphelidiaceae","","Aphelidiaceae sp."
"4209","ASV_4276","High-MH","None","Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Pandeidae",NA,NA
"4210","ASV_4277","Low","1886623","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Campanulariidae","Hartlaubella","Hartlaubella gelatinosa"
"4211","ASV_4278","Low","459342","Eukaryota","","Dinophyceae","Peridiniales","Kryptoperidiniaceae","Unruhdinium","Unruhdinium penardii"
"4212","ASV_4279","Low","2202153","Bacteria","Thermodesulfobacteriota","","","","","Thermodesulfobacteriota bacterium"
"4213","ASV_4280","None","None",NA,NA,NA,NA,NA,NA,NA
"4214","ASV_4281","High","1043722","Eukaryota","Cercozoa","","Cercomonadida","Cercomonadidae","Cercomonas","Cercomonas jendrali"
"4215","ASV_4282","None","None",NA,NA,NA,NA,NA,NA,NA
"4216","ASV_4283","Low","55501","Eukaryota","Streptophyta","Magnoliopsida","Alismatales","Juncaginaceae","Triglochin","Triglochin maritima"
"4217","ASV_4284","Low","715184","Eukaryota","Apicomplexa","Marosporida","Agamococcidiorida","Rhytidocystidae","Rhytidocystis","Rhytidocystis cyamus"
"4218","ASV_4285","High-MH","None","Bacteria",NA,NA,NA,NA,NA,NA
"4219","ASV_4286","Low","3711","Eukaryota","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica","Brassica rapa"
"4220","ASV_4287","Low","2611340","Eukaryota","","Ichthyosporea","","","","Ichthyosporea sp."
"4221","ASV_4288","Low","2030824","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Phycisphaera sp."
"4222","ASV_4289","High-MH","None","Eukaryota","Streptophyta","Magnoliopsida","Solanales","Solanaceae",NA,NA
"4223","ASV_4290","Low","1848526","Eukaryota","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Pseudochlorella","Pseudochlorella cf. signiensis WS1"
"4224","ASV_4291","Low","2719951","Eukaryota","Apicomplexa","Marosporida","Agamococcidiorida","Rhytidocystidae","Rhytidocystis","Rhytidocystis dobrovolskiji"
"4225","ASV_4292","High-MH","None","Eukaryota","Chlorophyta","Ulvophyceae","Ulotrichales","Ulotrichaceae","Acrosiphonia",NA
"4226","ASV_4293","Low","1664059","Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Bougainvilliidae","Rhizorhagium","Rhizorhagium arenosum"
"4227","ASV_4294","High","49266","Eukaryota","","Phaeophyceae","Fucales","Fucaceae","Fucus","Fucus vesiculosus"
"4228","ASV_4295","Low","981320","Eukaryota","Cercozoa","","","","","Cercozoa sp. MARGLISS"
"4229","ASV_4296","Low","158192","Bacteria","Thermodesulfobacteriota","Desulfuromonadia","Desulfuromonadales","Desulfuromonadaceae","Desulfuromonas","Desulfuromonas michiganensis"
"4230","ASV_4297","Low","2598540","Eukaryota","Nemertea","Palaeonemertea","Carinomiformes","Carininidae","","Carininidae sp. KuramBio2 97/2"
"4231","ASV_4298","High-MH","None","Eukaryota","Bryozoa","Gymnolaemata","Ctenostomatida","Vesiculariidae",NA,NA
"4232","ASV_4299","Low","1516059","Bacteria","Pseudomonadota","Gammaproteobacteria","Cellvibrionales","Microbulbiferaceae","Microbulbifer","Microbulbifer sp. ALW1"
"4233","ASV_4300","None","None",NA,NA,NA,NA,NA,NA,NA
"4234","ASV_4301","Low","230410","Eukaryota","","","Pirsoniales","","Pirsonia","Pirsonia guinardiae"
"4235","ASV_4302","High-MH","None","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database"
"4236","ASV_4303","Low","629752","Eukaryota","Cercozoa","Imbricatea","Thaumatomonadida","Thaumatomastigidae","Protaspis","Protaspis sp. CC-2009a"
"4237","ASV_4304","Low","629759","Eukaryota","Cercozoa","Thecofilosea","","Ebriacea","Botuliforma","Botuliforma benthica"
"4238","ASV_4305","Low","1193137","Eukaryota","","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium parthenopes"
"4239","ASV_4306","Low","466266","Eukaryota","Cercozoa","","Cercomonadida","Cercomonadidae","Paracercomonas","Paracercomonas crassicauda"
"4240","ASV_4307","None","None",NA,NA,NA,NA,NA,NA,NA
"4241","ASV_4308","High","366434","Eukaryota","Chaetognatha","Sagittoidea","Phragmophora","Eukrohniidae","Eukrohnia","Eukrohnia bathypelagica"
"4242","ASV_4309","High-MH","None","Eukaryota","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Odonthalia",NA
"4243","ASV_4310","Low","1268659","Eukaryota","Basidiomycota","Tremellomycetes","Tremellales","Cryptococcaceae","Kwoniella","Kwoniella botswanensis"
"4244","ASV_4311","Low","2211658","Eukaryota","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","","Glomeraceae sp. 1 RS-2018"
"4245","ASV_4312","Low","88552","Eukaryota","","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","Amoebophrya sp."
"4246","ASV_4313","Low","1051892","Eukaryota","","Bigyra","Labyrinthulida","Labyrinthulaceae","Labyrinthula","Labyrinthula sp. ACB-2011a"
"4247","ASV_4314","Low","101478","Eukaryota","Platyhelminthes","Rhabditophora","Proseriata","Otoplanidae","Archotoplana","Archotoplana holotricha"
"4248","ASV_4315","None","None",NA,NA,NA,NA,NA,NA,NA
"4249","ASV_4316","Low","2026621","Eukaryota","","Bigyra","Thraustochytrida","Thraustochytriaceae","","Thraustochytriaceae sp."
"4250","ASV_4317","Low","2052588","Eukaryota","","Bigyra","Thraustochytrida","Thraustochytriaceae","Botryochytrium","Botryochytrium sp."
"4251","ASV_4318","Low","2026778","Bacteria","Planctomycetota","Phycisphaerae","","","","Phycisphaerae bacterium"
"4252","ASV_4319","Low","627966","Eukaryota","","Bigyra","Oblongichytrida","","Oblongichytrium","Oblongichytrium sp. PBS05"
"4253","ASV_4320","None","None",NA,NA,NA,NA,NA,NA,NA
"4254","ASV_4321","None","None",NA,NA,NA,NA,NA,NA,NA
"4255","ASV_4322","Low","344396","Eukaryota","Nematoda","Chromadorea","Monhysterida","Monhysteridae","Tridentulus","Tridentulus sp. PDL-2005"
"4256","ASV_4323","Low","2030824","Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","Phycisphaera","Phycisphaera sp."
"4257","ASV_4324","Low","141414","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strombidinopsidae","Strombidinopsis","Strombidinopsis acuminata"
"4258","ASV_4325","None","None",NA,NA,NA,NA,NA,NA,NA
"4259","ASV_4326","Low","195967","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","Crustomastix","Crustomastix stigmatica"
"4260","ASV_4327","Low-MH-S","1618364;1618504","Bacteria",NA,NA,NA,NA,NA,NA
"4261","ASV_4328","None","None",NA,NA,NA,NA,NA,NA,NA
"4262","ASV_4329","Low","1331302","Eukaryota","Rotifera","Eurotatoria","Philodinida","Habrotrochidae","Otostephanos","Otostephanos jolantae"
"4263","ASV_4330","Low","151586","Eukaryota","","","","","","Uncultured marine alveolate Group I DH148-EKD22"
"4264","ASV_4331","None","None",NA,NA,NA,NA,NA,NA,NA
"4265","ASV_4332","Low","2813034","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","","","Sedimentisphaerales bacterium"
"4266","ASV_4333","None","None",NA,NA,NA,NA,NA,NA,NA
"4267","ASV_4334","Low","3020899","Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Candidatus Nitrospira neomarina"
"4268","ASV_4335","None","None",NA,NA,NA,NA,NA,NA,NA
"4269","ASV_4336","Low-MH-S","1618364;1618504","Bacteria",NA,NA,NA,NA,NA,NA
"4270","ASV_4337","None","None",NA,NA,NA,NA,NA,NA,NA
"4271","ASV_4338","High-MH","None","Eukaryota","Arthropoda","Insecta","Diptera","Cecidomyiidae",NA,NA
"4272","ASV_4339","Low","1955432","Eukaryota","Cercozoa","Imbricatea","","Metromonadea","Kiitoksia","Kiitoksia sp."
"4273","ASV_4340","Low","411564","Eukaryota","Basidiomycota","Agaricomycetes","Cantharellales","","Minimedusa","Minimedusa polyspora"
"4274","ASV_4341","None","None",NA,NA,NA,NA,NA,NA,NA
"4275","ASV_4342","Low","2291372","Eukaryota","Annelida","Polychaeta","","Paraonidae","Levinsenia","Levinsenia materi"
"4276","ASV_4343","Low","3708","Eukaryota","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica","Brassica napus"
"4277","ASV_4344","None","None",NA,NA,NA,NA,NA,NA,NA
"4278","ASV_4345","None","None",NA,NA,NA,NA,NA,NA,NA
"4279","ASV_4346","Low","1979842","Eukaryota","Cercozoa","","","Mesofilidae","Mesofila","Mesofila limnetica"
"4280","ASV_4347","Low","1276107","Eukaryota","Cercozoa","Imbricatea","Thaumatomonadida","Thaumatomastigidae","Thaumatomonas","Thaumatomonas sp. 6 JMS-2012"
"4281","ASV_4348","Low","1124241","Eukaryota","","Dinophyceae","Blastodiniales","","Blastodinium","Blastodinium mangini"
"4282","ASV_4350","High-MH","None","Bacteria","Pseudomonadota","Gammaproteobacteria",NA,NA,NA,NA
"4283","ASV_4351","Low","1962197","Eukaryota","Basidiomycota","Agaricomycetes","Thelephorales","Thelephoraceae","Pseudotomentella","Pseudotomentella sp."
"4284","ASV_4352","Low","1706300","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strombidinopsidae","Strombidinopsis","Strombidinopsis sinicum"
"4285","ASV_4353","Low","174643","Eukaryota","Ascomycota","Saccharomycetes","Saccharomycetales","Metschnikowiaceae","Metschnikowia","Metschnikowia dekortorum"
"4286","ASV_4354","Low","38836","Eukaryota","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Pyramimonadaceae","Pterosperma","Pterosperma cristatum"
"4287","ASV_4355","High-MH","None","Eukaryota","Chlorophyta","Chlorophyceae","Chlamydomonadales","Chlamydomonadaceae","Sanguina",NA
"4288","ASV_4356","None","None",NA,NA,NA,NA,NA,NA,NA
"4289","ASV_4357","Low","2813034","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","","","Sedimentisphaerales bacterium"
"4290","ASV_4358","High-MH","None","Eukaryota",NA,NA,NA,NA,NA,NA
"4291","ASV_4359","Low","1742923","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Thermoguttaceae","Thermostilla","Thermostilla marina"
"4292","ASV_4360","Low","1921136","Eukaryota","Euglenozoa","Diplonemea","","Diplonemidae","Rhynchopus","Rhynchopus sp."
"4293","ASV_4361","Low","88552","Eukaryota","","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","Amoebophrya sp."
"4294","ASV_4362","Low","2053489","Archaea","Candidatus Lokiarchaeota","","","","","Candidatus Lokiarchaeota archaeon"
"4295","ASV_4363","None","None",NA,NA,NA,NA,NA,NA,NA
"4296","ASV_4364","Low","3018275","Eukaryota","Cercozoa","Imbricatea","Thaumatomonadida","","Allas","Allas sp."
"4297","ASV_4365","None","None",NA,NA,NA,NA,NA,NA,NA
"4298","ASV_4366","Low","2813034","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","","","Sedimentisphaerales bacterium"
"4299","ASV_4367","Low","1908693","Eukaryota","Tubulinea","Elardia","Euamoebida","Hartmannellidae","Nolandella","Nolandella sp."
"4300","ASV_4368","None","None",NA,NA,NA,NA,NA,NA,NA
"4301","ASV_4369","Low","83791","Eukaryota","Chlorophyta","Ulvophyceae","Ulvales","Ulvaceae","Ulva","Ulva flexuosa"
"4302","ASV_4370","Low","39717","Eukaryota","Cercozoa","Imbricatea","Euglyphida","Paulinellidae","Paulinella","Paulinella chromatophora"
"4303","ASV_4371","Low","2528939","Eukaryota","Bacillariophyta","Bacillariophyceae","Cymbellales","Cymbellaceae","Encyonema","Encyonema equalis"
"4304","ASV_4372","Low","2813034","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","","","Sedimentisphaerales bacterium"
"4305","ASV_4373","Low","164601","Eukaryota","Chlorophyta","Chlorophyceae","Chlamydomonadales","Phacotaceae","Wislouchiella","Wislouchiella planctonica"
"4306","ASV_4374","Low","2849679","Eukaryota","","Chrysophyceae","Chromulinales","Chromulinaceae","Spumella","Spumella benthica"
"4307","ASV_4376","Low","463289","Eukaryota","","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium cf. umbonatum"
"4308","ASV_4377","High-MH","None","Eukaryota",NA,NA,NA,NA,NA,NA
"4309","ASV_4378","Low","2813034","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","","","Sedimentisphaerales bacterium"
"4310","ASV_4379","Low","2748318","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Oceaniferula","Oceaniferula marina"
"4311","ASV_4380","Low","2749863","Eukaryota","Ascomycota","Leotiomycetes","Rhytismatales","Rhytismataceae","Parvacoccum","Parvacoccum pini"
"4312","ASV_4381","Low","2231165","Eukaryota","Cercozoa","","","Guttulinopsidae","Rosculus","Rosculus vulgaris"
"4313","ASV_4382","Low","284684","Eukaryota","Bacillariophyta","","","","","Bacillariophyta sp. MBIC10816"
"4314","ASV_4383","Low","151581","Eukaryota","","","","","","Uncultured marine alveolate Group I DH144-EKD3"
"4315","ASV_4384","Low","1490885","Eukaryota","Heterolobosea","","","Creneidae","Creneis","Creneis carolina"
"4316","ASV_4385","Low","629752","Eukaryota","Cercozoa","Imbricatea","Thaumatomonadida","Thaumatomastigidae","Protaspis","Protaspis sp. CC-2009a"
"4317","ASV_4386","Low","294749","Eukaryota","","","","Colpodellaceae","Colpodella","Colpodella tetrahymenae"
"4318","ASV_4387","Low","4081","Eukaryota","Streptophyta","Magnoliopsida","Solanales","Solanaceae","Solanum","Solanum lycopersicum"
"4319","ASV_4388","Low","1009512","Eukaryota","Ciliophora","Spirotrichea","Euplotida","Euplotidae","Euplotes","Euplotes sp. SNK-2011"
"4320","ASV_4389","None","None",NA,NA,NA,NA,NA,NA,NA
"4321","ASV_4390","Low","696133","Eukaryota","Ciliophora","Litostomatea","Haptorida","Didiniidae","Cyclotrichium","Cyclotrichium cyclokaryon"
"4322","ASV_4391","None","None",NA,NA,NA,NA,NA,NA,NA
"4323","ASV_4392","Low","195967","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","Crustomastix","Crustomastix stigmatica"
"4324","ASV_4393","None","None",NA,NA,NA,NA,NA,NA,NA
"4325","ASV_4394","Low","49240","Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","Chaetoceros","Chaetoceros sp."
"4326","ASV_4395","High-MH","None","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database","Can't find taxa in database"
