"","OTU","assignmentQual","taxID","superkingdom","phylum","class","order","family","genus","species"
"4802","ASV_4921","Low","144821","Bacteria","","","","","","unidentified bacterium wb1_A18"
"4803","ASV_4922","None","None",NA,NA,NA,NA,NA,NA,NA
"4804","ASV_4923","Low","156217","Eukaryota","Haptophyta","","Pavlovales","","Monochrysis","Monochrysis sp. MBIC10561"
"4805","ASV_4924","High-MH","None","Eukaryota","Chlorophyta","Trebouxiophyceae","Trebouxiales","Trebouxiaceae","Trebouxia",NA
"4806","ASV_4925","None","None",NA,NA,NA,NA,NA,NA,NA
"4807","ASV_4926","Low","2508687","Bacteria","Pseudomonadota","Gammaproteobacteria","","","Candidatus Thioglobus","Candidatus Thioglobus sp. NP1"
"4808","ASV_4927","None","None",NA,NA,NA,NA,NA,NA,NA
"4809","ASV_4928","Low","181122","Eukaryota","Ciliophora","Spirotrichea","","Strombidiidae","Strombidium","Strombidium sp."
"4810","ASV_4929","None","None",NA,NA,NA,NA,NA,NA,NA
"4811","ASV_4930","None","None",NA,NA,NA,NA,NA,NA,NA
"4812","ASV_4931","Low","492103","Eukaryota","Endomyxa","Ascetosporea","Paradiniida","","Paradinium","Paradinium poucheti"
"4813","ASV_4932","Low","627966","Eukaryota","","Bigyra","Oblongichytrida","","Oblongichytrium","Oblongichytrium sp. PBS05"
"4814","ASV_4933","Low","2723666","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","","","Planctomycetales bacterium ZRK34"
"4815","ASV_4934","None","None",NA,NA,NA,NA,NA,NA,NA
"4816","ASV_4935","None","None",NA,NA,NA,NA,NA,NA,NA
"4817","ASV_4936","Low","252961","Eukaryota","Porifera","Demospongiae","Poecilosclerida","Crellidae","Crella","Crella elegans"
"4818","ASV_4937","None","None",NA,NA,NA,NA,NA,NA,NA
"4819","ASV_4938","None","None",NA,NA,NA,NA,NA,NA,NA
"4820","ASV_4939","None","None",NA,NA,NA,NA,NA,NA,NA
"4821","ASV_4940","Low","2792763","Eukaryota","","Bigyra","Amphifilida","","Sorodiplophrys","Sorodiplophrys sp."
"4822","ASV_4941","Low","13776","Archaea","","","","","","unidentified archaeon"
"4823","ASV_4942","Low","2691551","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Thermoguttaceae","","Thermoguttaceae bacterium"
"4824","ASV_4943","Low","2527964","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Gimesia","Gimesia aquarii"
"4825","ASV_4944","Low","261843","Eukaryota","","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium conicum"
"4826","ASV_4945","None","None",NA,NA,NA,NA,NA,NA,NA
"4827","ASV_4946","High","484804","Eukaryota","Annelida","Polychaeta","Spionida","Spionidae","Dipolydora","Dipolydora quadrilobata"
"4828","ASV_4947","Low","262226","Eukaryota","Endomyxa","Ascetosporea","Haplosporida","Haplosporidiidae","Minchinia","Minchinia tapetis"
"4829","ASV_4948","Low","2716593","Eukaryota","Annelida","Polychaeta","Terebellida","Terebellidae","Lanassa","Lanassa venusta"
"4830","ASV_4949","Low","2691551","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Thermoguttaceae","","Thermoguttaceae bacterium"
"4831","ASV_4950","Low","1619078","Bacteria","","","","","","candidate division TM6 bacterium GW2011_GWF2_30_66"
"4832","ASV_4951","Low","1483711","Eukaryota","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Spongospora","Spongospora sp. HH-2014"
"4833","ASV_4952","Low","881918","Eukaryota","Porifera","Demospongiae","Poecilosclerida","Hymedesmiidae","Plocamionida","Plocamionida ambigua"
"4834","ASV_4953","Low","1955427","Eukaryota","Euglenozoa","Kinetoplastea","Neobodonida","Rhynchomonadidae","Rhynchomonas","Rhynchomonas sp."
"4835","ASV_4954","Low","2026243","Eukaryota","Mucoromycota","","","","","Glomeromycotina sp."
"4836","ASV_4955","Low","2976774","Eukaryota","","","Apusomonadida","Apusomonadidae","Podomonas","Podomonas kaiyoae"
"4837","ASV_4956","High","2268653","Eukaryota","Cnidaria","Anthozoa","Actiniaria","Halcampoididae","Halcampoides","Halcampoides purpureus"
"4838","ASV_4957","Low","1908693","Eukaryota","Tubulinea","Elardia","Euamoebida","Hartmannellidae","Nolandella","Nolandella sp."
"4839","ASV_4958","Low","858351","Eukaryota","","Dinophyceae","","","Tintinnophagus","Tintinnophagus acutus"
"4840","ASV_4959","None","None",NA,NA,NA,NA,NA,NA,NA
"4841","ASV_4960","None","None",NA,NA,NA,NA,NA,NA,NA
"4842","ASV_4961","Low","1484336","Eukaryota","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Woronina","Woronina pythii"
"4843","ASV_4962","None","None",NA,NA,NA,NA,NA,NA,NA
"4844","ASV_4963","Low","2588357","Eukaryota","Endomyxa","","Vampyrellida","Vampyrellidae","","Vampyrellidae sp."
"4845","ASV_4964","Low","749231","Eukaryota","","Ichthyosporea","","","Pirum","Pirum gemmata"
"4846","ASV_4965","Low","70078","Eukaryota","","Phaeophyceae","Ectocarpales","Chordariaceae","Streblonema","Streblonema sp."
"4847","ASV_4966","High-MH","None","Bacteria","Pseudomonadota",NA,NA,NA,NA,NA
"4848","ASV_4967","Low","2057163","Eukaryota","Endomyxa","Ascetosporea","Haplosporida","Haplosporidiidae","Haplosporidium","Haplosporidium pinnae"
"4849","ASV_4968","None","None",NA,NA,NA,NA,NA,NA,NA
"4850","ASV_4969","Low","2003118","Eukaryota","","Chrysophyceae","","","Segregatospumella","Segregatospumella sp."
"4851","ASV_4970","None","None",NA,NA,NA,NA,NA,NA,NA
"4852","ASV_4971","Low","673862","Bacteria","","Candidatus Babeliae","Candidatus Babeliales","Candidatus Babeliaceae","Babela","Candidatus Babela massiliensis"
"4853","ASV_4972","None","None",NA,NA,NA,NA,NA,NA,NA
"4854","ASV_4973","Low","342586","Eukaryota","","Dinophyceae","","","","Dinophyceae sp. ex Thalassicolla nucleata"
"4855","ASV_4974","Low","2219684","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strombidinopsidae","Parastrombidinopsis","Parastrombidinopsis sp. FG-2018a"
"4856","ASV_4975","Low","1851148","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","Sedimentisphaeraceae","Limihaloglobus","Limihaloglobus sulfuriphilus"
"4857","ASV_4977","Low","1173412","Eukaryota","Ciliophora","Spirotrichea","Sporadotrichida","Oxytrichidae","","Oxytrichidae sp. MD-2012"
"4858","ASV_4978","Low","1891229","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","","","Pseudomonadales bacterium"
"4859","ASV_4979","Low","2012212","Eukaryota","Chytridiomycota","","","","","Chytridiomycota sp."
"4860","ASV_4980","Low","2748318","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Oceaniferula","Oceaniferula marina"
"4861","ASV_4981","None","None",NA,NA,NA,NA,NA,NA,NA
"4862","ASV_4982","None","None",NA,NA,NA,NA,NA,NA,NA
"4863","ASV_4983","Low","2813034","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","","","Sedimentisphaerales bacterium"
"4864","ASV_4985","Low","1315715","Eukaryota","Picozoa","Picomonadea","Picomonadida","Picomonadidae","Picomonas","Picomonas judraskeda"
"4865","ASV_4986","Low","2058785","Eukaryota","Streptophyta","Klebsormidiophyceae","Klebsormidiales","","Hormidiella","Hormidiella parvula"
"4866","ASV_4987","Low","1081906","Eukaryota","","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gymnodinium","Gymnodinium litoralis"
"4867","ASV_4988","None","None",NA,NA,NA,NA,NA,NA,NA
"4868","ASV_4989","Low","2044469","Eukaryota","","Bigyra","Thraustochytrida","Thraustochytriaceae","Labyrinthulochytrium","Labyrinthulochytrium arktikum"
"4869","ASV_4990","High-MH","None","Eukaryota","Haptophyta","","Isochrysidales","Noelaerhabdaceae",NA,NA
"4870","ASV_4991","Low","89381","Eukaryota","Foraminifera","","Rotaliida","Rotaliidae","Pararotalia","Pararotalia nipponica"
"4871","ASV_4992","None","None",NA,NA,NA,NA,NA,NA,NA
"4872","ASV_4993","High-MH","None","Bacteria",NA,NA,NA,NA,NA,NA
"4873","ASV_4994","Low","7729","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Pyuridae","Halocynthia","Halocynthia roretzi"
"4874","ASV_4995","Low","1869227","Bacteria","","","","","","bacterium"
"4875","ASV_4996","Low","1861759","Eukaryota","Chlorophyta","Trebouxiophyceae","Chlorellales","","","Chlorellales sp. LH10HG7090"
"4876","ASV_4997","Low","1276142","Eukaryota","Cercozoa","Imbricatea","Thaumatomonadida","Thaumatomastigidae","Reckertia","Reckertia gemma"
"4877","ASV_4998","None","None",NA,NA,NA,NA,NA,NA,NA
"4878","ASV_4999","None","None",NA,NA,NA,NA,NA,NA,NA
"4879","ASV_5000","None","None",NA,NA,NA,NA,NA,NA,NA
"4880","ASV_5001","Low","2026778","Bacteria","Planctomycetota","Phycisphaerae","","","","Phycisphaerae bacterium"
"4881","ASV_5002","Low","2316431","Eukaryota","Microsporidia","","","","","Microsporidia sp. clade II"
"4882","ASV_5003","Low-MH-S","1312089;1312103;1312105","Eukaryota","","Bigyra","Oblongichytrida","","Oblongichytrium",NA
"4883","ASV_5004","High-MH","None","Eukaryota",NA,NA,NA,NA,NA,NA
"4884","ASV_5005","None","None",NA,NA,NA,NA,NA,NA,NA
"4885","ASV_5007","Low","230415","Eukaryota","Cercozoa","Imbricatea","Marimonadida","","Pseudopirsonia","Pseudopirsonia mucosa"
"4886","ASV_5008","Low","1348343","Eukaryota","Ciliophora","Litostomatea","Cyclotrichida","Mesodiniidae","Askenasia","Askenasia sp. LWW2010032604"
"4887","ASV_5009","Low","1936003","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","Anaerohalosphaeraceae","Anaerohalosphaera","Anaerohalosphaera lusitana"
"4888","ASV_5010","High","2971496","Eukaryota","Platyhelminthes","Rhabditophora","Macrostomida","Microstomidae","Microstomum","Microstomum schultei"
"4889","ASV_5011","Low","2719951","Eukaryota","Apicomplexa","Marosporida","Agamococcidiorida","Rhytidocystidae","Rhytidocystis","Rhytidocystis dobrovolskiji"
"4890","ASV_5012","High-MH","None","Eukaryota","","Dinophyceae",NA,NA,NA,NA
"4891","ASV_5013","Low","3708","Eukaryota","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","Brassica","Brassica napus"
"4892","ASV_5014","Low","1398908","Bacteria","Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfurivibrio","Desulfurivibrio sp. AMeS2"
"4893","ASV_5015","None","None",NA,NA,NA,NA,NA,NA,NA
"4894","ASV_5016","Low","1869227","Bacteria","","","","","","bacterium"
"4895","ASV_5017","Low","2992147","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Defluviimonas","Defluviimonas salinarum"
"4896","ASV_5018","None","None",NA,NA,NA,NA,NA,NA,NA
"4897","ASV_5019","Low","232288","Eukaryota","","","Telonemida","","Telonema","Telonema antarcticum"
"4898","ASV_5020","Low","2795626","Eukaryota","","Bigyra","Thraustochytrida","Thraustochytriaceae","Phycophthorum","Phycophthorum isakeiti"
"4899","ASV_5021","Low","1188247","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodothalassiales","Rhodothalassiaceae","Rhodothalassium","Rhodothalassium salexigens"
"4900","ASV_5022","Low","2910168","Bacteria","Gemmatimonadota","Longimicrobiia","Longimicrobiales","","","Longimicrobiales bacterium"
"4901","ASV_5023","Low","2026243","Eukaryota","Mucoromycota","","","","","Glomeromycotina sp."
"4902","ASV_5024","Low","1744892","Eukaryota","","Dinophyceae","Suessiales","Suessiaceae","Yihiella","Yihiella yeosuensis"
"4903","ASV_5025","Low","1889230","Eukaryota","Euglenozoa","Diplonemea","","","","Diplonemida sp. 27 RG-2016"
"4904","ASV_5026","None","None",NA,NA,NA,NA,NA,NA,NA
"4905","ASV_5027","None","None",NA,NA,NA,NA,NA,NA,NA
"4906","ASV_5028","Low","1869227","Bacteria","","","","","","bacterium"
"4907","ASV_5029","None","None",NA,NA,NA,NA,NA,NA,NA
"4908","ASV_5030","Low","1936003","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","Anaerohalosphaeraceae","Anaerohalosphaera","Anaerohalosphaera lusitana"
"4909","ASV_5031","Low","2030826","Eukaryota","Endomyxa","Phytomyxea","Phagomyxida","","Maullinia","Maullinia braseltonii"
"4910","ASV_5032","None","None",NA,NA,NA,NA,NA,NA,NA
"4911","ASV_5033","None","None",NA,NA,NA,NA,NA,NA,NA
"4912","ASV_5034","High","373306","Eukaryota","Arthropoda","Pycnogonida","Pantopoda","Phoxichilidiidae","Phoxichilidium","Phoxichilidium femoratum"
"4913","ASV_5035","None","None",NA,NA,NA,NA,NA,NA,NA
"4914","ASV_5036","None","None",NA,NA,NA,NA,NA,NA,NA
"4915","ASV_5037","Low","2009197","Eukaryota","","Dinophyceae","Suessiales","","Dactylodinium","Dactylodinium pterobelotum"
"4916","ASV_5038","Low","88552","Eukaryota","","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","Amoebophrya sp."
"4917","ASV_5039","Low","88552","Eukaryota","","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","Amoebophrya sp."
"4918","ASV_5040","High","2878105","Eukaryota","Basidiomycota","Agaricomycetes","Hymenochaetales","Schizoporaceae","Xylodon","Xylodon rimosissimus"
"4919","ASV_5041","Low","1311998","Eukaryota","Platyhelminthes","Rhabditophora","Rhabdocoela","Typhloplanidae","Thalassoplanella","Thalassoplanella collaris"
"4920","ASV_5042","Low","1913988","Bacteria","Pseudomonadota","Alphaproteobacteria","","","","Alphaproteobacteria bacterium"
"4921","ASV_5043","Low","262243","Eukaryota","Endomyxa","Ascetosporea","Haplosporida","","","Haplosporidian parasite of Pandalus platyceros"
"4922","ASV_5044","High-MH","None","Eukaryota",NA,NA,NA,NA,NA,NA
"4923","ASV_5045","None","None",NA,NA,NA,NA,NA,NA,NA
"4924","ASV_5046","Low","1079765","Eukaryota","","Bigyra","Oblongichytrida","","Oblongichytrium","Oblongichytrium sp. BAFCcult 3519"
"4925","ASV_5047","None","None",NA,NA,NA,NA,NA,NA,NA
"4926","ASV_5048","None","None",NA,NA,NA,NA,NA,NA,NA
"4927","ASV_5049","Low","1798052","Eukaryota","Ascomycota","Orbiliomycetes","Orbiliales","Orbiliaceae","Orbilia","Orbilia cotoneastri"
"4928","ASV_5050","Low","2211658","Eukaryota","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","","Glomeraceae sp. 1 RS-2018"
"4929","ASV_5051","Low","181622","Eukaryota","Ciliophora","Spirotrichea","Choreotrichida","Strombidinopsidae","Strombidinopsis","Strombidinopsis sp."
"4930","ASV_5052","None","None",NA,NA,NA,NA,NA,NA,NA
"4931","ASV_5053","Low","119757","Eukaryota","Endomyxa","Phytomyxea","Plasmodiophorida","Plasmodiophoridae","Spongospora","Spongospora subterranea"
"4932","ASV_5054","Low","1892629","Eukaryota","Cercozoa","","","","Cyranomonas","Cyranomonas australis"
"4933","ASV_5055","Low","151742","Eukaryota","","","","","","Uncultured marine alveolate Group I DH147-EKD18"
"4934","ASV_5056","Low","296185","Eukaryota","Euglenozoa","Kinetoplastea","Eubodonida","Bodonidae","","Cryptaulaxoides-like sp. TCS-2003"
"4935","ASV_5057","Low","2813034","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","","","Sedimentisphaerales bacterium"
"4936","ASV_5058","Low","2723666","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","","","Planctomycetales bacterium ZRK34"
"4937","ASV_5059","Low","2027858","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Aurantimonadaceae","Aureimonas","Aureimonas endophytica"
"4938","ASV_5060","High-MH","None","Eukaryota","Chlorophyta","Trebouxiophyceae","","",NA,NA
"4939","ASV_5061","Low","359998","Eukaryota","Cnidaria","Anthozoa","Scleralcyonacea","Chrysogorgiidae","Metallogorgia","Metallogorgia melanotrichos"
"4940","ASV_5062","Low","89963","Eukaryota","","Dinophyceae","Peridiniales","Heterocapsaceae","Heterocapsa","Heterocapsa rotundata"
"4941","ASV_5063","Low","1930276","Bacteria","Planctomycetota","Planctomycetia","Pirellulales","Lacipirellulaceae","Adhaeretor","Adhaeretor mobilis"
"4942","ASV_5064","Low","1935313","Eukaryota","Basidiomycota","Agaricomycetes","Agaricales","Crepidotaceae","Crepidotus","Crepidotus sp."
"4943","ASV_5065","None","None",NA,NA,NA,NA,NA,NA,NA
"4944","ASV_5066","Low","151581","Eukaryota","","","","","","Uncultured marine alveolate Group I DH144-EKD3"
"4945","ASV_5067","Low","1940790","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","Sedimentisphaeraceae","Sedimentisphaera","Sedimentisphaera cyanobacteriorum"
"4946","ASV_5068","Low","210225","Eukaryota","Streptophyta","Magnoliopsida","Nymphaeales","Nymphaeaceae","Nymphaea","Nymphaea colorata"
"4947","ASV_5069","Low","629752","Eukaryota","Cercozoa","Imbricatea","Thaumatomonadida","Thaumatomastigidae","Protaspis","Protaspis sp. CC-2009a"
"4948","ASV_5070","Low","39848","Eukaryota","Streptophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","Agrostemma","Agrostemma githago"
"4949","ASV_5071","Low","715184","Eukaryota","Apicomplexa","Marosporida","Agamococcidiorida","Rhytidocystidae","Rhytidocystis","Rhytidocystis cyamus"
"4950","ASV_5072","Low","2913493","Bacteria","Pseudomonadota","Gammaproteobacteria","Arenicellales","","","Arenicellales bacterium"
"4951","ASV_5073","Low","491269","Eukaryota","Arthropoda","Insecta","Hemiptera","Delphacidae","Conomelus","Conomelus anceps"
"4952","ASV_5074","Low","2030826","Eukaryota","Endomyxa","Phytomyxea","Phagomyxida","","Maullinia","Maullinia braseltonii"
"4953","ASV_5075","Low","1632602","Bacteria","","","","","","bacterium YC-ZSS-LKJ23"
"4954","ASV_5076","Low","2588357","Eukaryota","Endomyxa","","Vampyrellida","Vampyrellidae","","Vampyrellidae sp."
"4955","ASV_5077","Low","151586","Eukaryota","","","","","","Uncultured marine alveolate Group I DH148-EKD22"
"4956","ASV_5078","None","None",NA,NA,NA,NA,NA,NA,NA
"4957","ASV_5079","Low","715184","Eukaryota","Apicomplexa","Marosporida","Agamococcidiorida","Rhytidocystidae","Rhytidocystis","Rhytidocystis cyamus"
"4958","ASV_5080","Low","230410","Eukaryota","","","Pirsoniales","","Pirsonia","Pirsonia guinardiae"
"4959","ASV_5081","Low","2813034","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","","","Sedimentisphaerales bacterium"
"4960","ASV_5082","None","None",NA,NA,NA,NA,NA,NA,NA
"4961","ASV_5083","High","1249456","Eukaryota","","Dinophyceae","Gonyaulacales","Amphidomataceae","Azadinium","Azadinium polongum"
"4962","ASV_5084","None","None",NA,NA,NA,NA,NA,NA,NA
"4963","ASV_5085","Low","1041365","Eukaryota","","Polycystinea","Collodaria","Sphaerozoidae","Collozoum","Collozoum amoeboides"
"4964","ASV_5086","Low","178514","Eukaryota","Porifera","Demospongiae","Haplosclerida","Niphatidae","Amphimedon","Amphimedon compressa"
"4965","ASV_5087","Low","985831","Eukaryota","Endomyxa","","Gromiida","Pseudodifflugiidae","Ovulinata","Ovulinata parva"
"4966","ASV_5088","Low","1632657","Bacteria","","","","","","bacterium YC-ZSS-LKJ75"
"4967","ASV_5089","None","None",NA,NA,NA,NA,NA,NA,NA
"4968","ASV_5090","High-MH","None","Eukaryota",NA,NA,NA,NA,NA,NA
"4969","ASV_5091","Low","219168","Eukaryota","Ciliophora","Heterotrichea","Heterotrichida","Peritromidae","Peritromus","Peritromus kahli"
"4970","ASV_5092","Low","2026778","Bacteria","Planctomycetota","Phycisphaerae","","","","Phycisphaerae bacterium"
"4971","ASV_5093","Low","463289","Eukaryota","","Dinophyceae","Peridiniales","Peridiniaceae","Peridinium","Peridinium cf. umbonatum"
"4972","ASV_5094","Low","459342","Eukaryota","","Dinophyceae","Peridiniales","Kryptoperidiniaceae","Unruhdinium","Unruhdinium penardii"
"4973","ASV_5095","Low","91992","Eukaryota","","Bolidophyceae","Parmales","Triparmaceae","Triparma","Triparma pacifica"
"4974","ASV_5096","Low","1034829","Eukaryota","","Chrysophyceae","Chromulinales","Chromulinaceae","Ochromonas","Ochromonas villosa"
"4975","ASV_5097","None","None",NA,NA,NA,NA,NA,NA,NA
"4976","ASV_5098","Low","2805722","Eukaryota","","","","","","Stramenopiles sp. MAST-3C-sp1"
"4977","ASV_5099","Low","323326","Eukaryota","Cnidaria","Hydrozoa","Anthoathecata","Proboscidactylidae","Fabienna","Fabienna sphaerica"
"4978","ASV_5100","Low","2527964","Bacteria","Planctomycetota","Planctomycetia","Planctomycetales","Planctomycetaceae","Gimesia","Gimesia aquarii"
"4979","ASV_5101","Low","2026778","Bacteria","Planctomycetota","Phycisphaerae","","","","Phycisphaerae bacterium"
"4980","ASV_5102","None","None",NA,NA,NA,NA,NA,NA,NA
"4981","ASV_5103","High","904363","Eukaryota","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellaceae","Apatococcus","Apatococcus lobatus"
"4982","ASV_5104","High","1773489","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Magnetovibrionaceae","Varunaivibrio","Varunaivibrio sulfuroxidans"
"4983","ASV_5105","None","None",NA,NA,NA,NA,NA,NA,NA
"4984","ASV_5106","Low","2052168","Archaea","Candidatus Thermoplasmatota","Thermoplasmata","Methanomassiliicoccales","Methanomassiliicoccaceae","","Methanomassiliicoccaceae archaeon"
"4985","ASV_5108","None","None",NA,NA,NA,NA,NA,NA,NA
"4986","ASV_5109","Low","1869227","Bacteria","","","","","","bacterium"
"4987","ASV_5110","Low","2026773","Archaea","","","","","","Candidatus Pacearchaeota archaeon"
"4988","ASV_5111","None","None",NA,NA,NA,NA,NA,NA,NA
"4989","ASV_5112","Low","997027","Eukaryota","Apicomplexa","Conoidasida","Eugregarinorida","Uradiophoridae","Heliospora","Heliospora cf. longissima"
"4990","ASV_5114","Low","374515","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","Fodinicurvataceae","Pelagibius","Pelagibius litoralis"
"4991","ASV_5115","High-MH","None","Bacteria","Pseudomonadota","Gammaproteobacteria",NA,NA,NA,NA
"4992","ASV_5116","High","44056","Eukaryota","","Pelagophyceae","Pelagomonadales","","Aureococcus","Aureococcus anophagefferens"
"4993","ASV_5117","Low","1408657","Eukaryota","Ascomycota","Pneumocystomycetes","Pneumocystales","Pneumocystaceae","Pneumocystis","Pneumocystis jirovecii"
"4994","ASV_5118","Low","2030826","Eukaryota","Endomyxa","Phytomyxea","Phagomyxida","","Maullinia","Maullinia braseltonii"
"4995","ASV_5119","High-MH","None","Bacteria","Pseudomonadota","Alphaproteobacteria",NA,NA,NA,NA
"4996","ASV_5120","None","None",NA,NA,NA,NA,NA,NA,NA
"4997","ASV_5121","High-MH","None","Eukaryota","Foraminifera","","Rotaliida",NA,NA,NA
"4998","ASV_5122","None","None",NA,NA,NA,NA,NA,NA,NA
"4999","ASV_5123","Low","1869227","Bacteria","","","","","","bacterium"
"5000","ASV_5124","Low","366455","Eukaryota","","Dinophyceae","Peridiniales","Kryptoperidiniaceae","Blixaea","Blixaea quinquecornis"
"5001","ASV_5125","None","None",NA,NA,NA,NA,NA,NA,NA
"5002","ASV_5126","None","None",NA,NA,NA,NA,NA,NA,NA
"5003","ASV_5127","High-MH","None","Eukaryota",NA,NA,NA,NA,NA,NA
"5004","ASV_5128","Low","30301","Eukaryota","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botryllus","Botryllus schlosseri"
"5005","ASV_5129","Low","2026786","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodospirillales","","","Rhodospirillales bacterium"
"5006","ASV_5130","None","None",NA,NA,NA,NA,NA,NA,NA
"5007","ASV_5131","Low","1515080","Eukaryota","Cercozoa","Imbricatea","Thaumatomonadida","Thaumatomastigidae","Thaumatomonas","Thaumatomonas zhukovi"
"5008","ASV_5132","None","None",NA,NA,NA,NA,NA,NA,NA
"5009","ASV_5134","Low","87105","Eukaryota","","Bigyra","Thraustochytrida","Thraustochytriaceae","Thraustochytrium","Thraustochytrium multirudimentale"
"5010","ASV_5135","Low-MH-S","1618364;1618504","Bacteria",NA,NA,NA,NA,NA,NA
"5011","ASV_5136","None","None",NA,NA,NA,NA,NA,NA,NA
"5012","ASV_5137","None","None",NA,NA,NA,NA,NA,NA,NA
"5013","ASV_5138","None","None",NA,NA,NA,NA,NA,NA,NA
"5014","ASV_5139","Low","2813034","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","","","Sedimentisphaerales bacterium"
"5015","ASV_5140","Low","2873829","Bacteria","Planctomycetota","Phycisphaerae","Sedimentisphaerales","Anaerohalosphaeraceae","","Anaerohalosphaeraceae bacterium"
"5016","ASV_5141","Low","1709380","Eukaryota","Oomycota","","","","","Oomycete sp. NK401"
"5017","ASV_5142","None","None",NA,NA,NA,NA,NA,NA,NA
"5018","ASV_5143","Low","88552","Eukaryota","","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","Amoebophrya sp."
"5019","ASV_5144","Low","1682427","Eukaryota","Ciliophora","Spirotrichea","","","","Choreotrichia sp. 2 bLPN3"
"5020","ASV_5145","High-MH","None","Eukaryota","Basidiomycota","Agaricomycetes","Hymenochaetales","","Resinicium",NA
"5021","ASV_5146","Low","88552","Eukaryota","","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","Amoebophrya sp."
"5022","ASV_5147","Low","151742","Eukaryota","","","","","","Uncultured marine alveolate Group I DH147-EKD18"
"5023","ASV_5148","Low","1006188","Eukaryota","","Cryptophyceae","Pyrenomonadales","Chroomonadaceae","Chroomonas","Chroomonas sp. WE-2011"
"5024","ASV_5149","High-MH","None","Eukaryota","Ciliophora","Litostomatea","Haptorida","Lacrymariidae","Lacrymaria",NA
"5025","ASV_5150","Low","2795293","Bacteria","Thermodesulfobacteriota","Desulfobulbia","Desulfobulbales","Desulfobulbaceae","Desulfolithobacter","Desulfolithobacter dissulfuricans"
"5026","ASV_5151","High","2779396","Eukaryota","Arthropoda","Hexanauplia","Harpacticoida","Ectinosomatidae","Microsetella","Microsetella norvegica"
"5027","ASV_5152","Low","88552","Eukaryota","","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","Amoebophrya sp."
"5028","ASV_5153","None","None",NA,NA,NA,NA,NA,NA,NA
"5029","ASV_5154","Low","2611340","Eukaryota","","Ichthyosporea","","","","Ichthyosporea sp."
"5030","ASV_5155","Low","396592","Eukaryota","Basidiomycota","Agaricomycetes","Hymenochaetales","","Resinicium","Resinicium friabile"
"5031","ASV_5156","Low-MH-S","1618364;1618504","Bacteria",NA,NA,NA,NA,NA,NA
"5032","ASV_5157","Low","1341611","Eukaryota","","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Stoeckeria","Stoeckeria sp. SSSC09"
"5033","ASV_5158","None","None",NA,NA,NA,NA,NA,NA,NA
"5034","ASV_5159","None","None",NA,NA,NA,NA,NA,NA,NA
"5035","ASV_5160","Low","2665495","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","Phenylobacterium terrae"
"5036","ASV_5161","Low","195967","Eukaryota","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","Crustomastix","Crustomastix stigmatica"
